mask_name	subject	state2	correlation	error_rate
dlPFC	30	(Ho)Fy		0.25
dlPFC	30	(Ho)Fo		0.125
dlPFC	30	(Hy)Fy		0.0625
dlPFC	30	(Hy)Fo	0.03396746488788893	0.0625
hp	1	(Fo)Hy	0.027154074204636995	0.1875
hp	1	(Fo)Ho	0.06252631529151068	0.0625
hp	1	(Fy)Hy		0.125
hp	1	(Fy)Ho		0.125
hp	1	(Ho)Fy		0.0
hp	1	(Ho)Fo	0.021782130689971466	0.0
hp	1	(Hy)Fy	0.006520510771869833	0.1875
hp	1	(Hy)Fo	0.01842889876190211	0.0625
hp	2	(Fo)Hy	0.02929140205108054	0.0
hp	2	(Fo)Ho	0.021697969352947558	0.0
hp	2	(Fy)Hy		0.0
hp	2	(Fy)Ho		0.0
hp	2	(Ho)Fy		0.0
hp	2	(Ho)Fo		0.125
hp	2	(Hy)Fy		0.0
hp	2	(Hy)Fo		0.0
hp	3	(Fo)Hy	0.06904164666193935	0.125
hp	3	(Fo)Ho		0.1875
hp	3	(Fy)Hy		0.0
hp	3	(Fy)Ho	0.059129537620935035	0.0625
hp	3	(Ho)Fy	0.007911517409160667	0.0
hp	3	(Ho)Fo		0.125
hp	3	(Hy)Fy		0.0625
hp	3	(Hy)Fo		0.0625
hp	4	(Fo)Hy	0.030715815428588162	0.0625
hp	4	(Fo)Ho	0.011407181871600055	0.0625
hp	4	(Fy)Hy		0.0
hp	4	(Fy)Ho		0.0625
hp	4	(Ho)Fy	0.014785574589709936	0.125
hp	4	(Ho)Fo	0.02380492042166975	0.125
hp	4	(Hy)Fy		0.0
hp	4	(Hy)Fo		0.125
hp	5	(Fo)Hy		0.25
hp	5	(Fo)Ho		0.0625
hp	5	(Fy)Hy		0.125
hp	5	(Fy)Ho		0.0625
hp	5	(Ho)Fy	0.06255016345014308	0.125
hp	5	(Ho)Fo		0.0625
hp	5	(Hy)Fy		0.0
hp	5	(Hy)Fo	0.024321515313185507	0.0625
hp	7	(Fo)Hy		0.125
hp	7	(Fo)Ho		0.0625
hp	7	(Fy)Hy		0.0625
hp	7	(Fy)Ho		0.25
hp	7	(Ho)Fy	0.07924837967055628	0.0625
hp	7	(Ho)Fo		0.0625
hp	7	(Hy)Fy		0.0625
hp	7	(Hy)Fo		0.0
hp	8	(Fo)Hy		0.1875
hp	8	(Fo)Ho	0.008042007841501983	0.0
hp	8	(Fy)Hy		0.125
hp	8	(Fy)Ho		0.0
hp	8	(Ho)Fy	0.015769885838354175	0.125
hp	8	(Ho)Fo		0.0625
hp	8	(Hy)Fy	0.003965260413991938	0.0625
hp	8	(Hy)Fo		0.0625
hp	9	(Fo)Hy	0.01635838507915667	0.0
hp	9	(Fo)Ho		0.0625
hp	9	(Fy)Hy		0.0625
hp	9	(Fy)Ho		0.0
hp	9	(Ho)Fy	0.015534630063952667	0.0
hp	9	(Ho)Fo		0.0625
hp	9	(Hy)Fy	0.04022804272527704	0.0625
hp	9	(Hy)Fo	0.0018103498650279917	0.0625
hp	10	(Fo)Hy	0.043839533058747736	0.25
hp	10	(Fo)Ho		0.125
hp	10	(Fy)Hy		0.1875
hp	10	(Fy)Ho	0.017655725790573097	0.125
hp	10	(Ho)Fy	0.007077551351593214	0.0625
hp	10	(Ho)Fo	0.011626868305931515	0.0625
hp	10	(Hy)Fy		0.125
hp	10	(Hy)Fo	0.036056852046290624	0.1875
hp	11	(Fo)Hy		0.0
hp	11	(Fo)Ho		0.0
hp	11	(Fy)Hy	0.0048644775258086526	0.0625
hp	11	(Fy)Ho	0.004235548874387403	0.0625
hp	11	(Ho)Fy	0.04737181881599618	0.0
hp	11	(Ho)Fo		0.0
hp	11	(Hy)Fy		0.0
hp	11	(Hy)Fo	0.007989852321794898	0.125
hp	12	(Fo)Hy	0.006316913269136677	0.0
hp	12	(Fo)Ho		0.0
hp	12	(Fy)Hy		0.0
hp	12	(Fy)Ho		0.0625
hp	12	(Ho)Fy		0.0
hp	12	(Ho)Fo		0.125
hp	12	(Hy)Fy		0.0625
hp	12	(Hy)Fo	0.06257194680601783	0.0625
hp	14	(Fo)Hy		0.0
hp	14	(Fo)Ho		0.0
hp	14	(Fy)Hy		0.0
hp	14	(Fy)Ho	0.05677273607488641	0.0625
hp	14	(Ho)Fy	0.04429610183606324	0.0625
hp	14	(Ho)Fo		0.0
hp	14	(Hy)Fy		0.0
hp	14	(Hy)Fo	0.0009827045552522678	0.0
hp	15	(Fo)Hy		0.0
hp	15	(Fo)Ho	0.04078459245877329	0.0
hp	15	(Fy)Hy	0.023598889800762184	0.0625
hp	15	(Fy)Ho	0.024284215106958433	0.0
hp	15	(Ho)Fy		0.0
hp	15	(Ho)Fo	0.00014765773464404768	0.0
hp	15	(Hy)Fy	0.006999998445208969	0.0625
hp	15	(Hy)Fo	0.03875323187889734	0.0625
hp	16	(Fo)Hy	0.013040260182384519	0.1875
hp	16	(Fo)Ho		0.0
hp	16	(Fy)Hy	0.039828902562517074	0.0
hp	16	(Fy)Ho		0.0625
hp	16	(Ho)Fy		0.0625
