mask_name	subject	state2	correlation	error_rate
FFA/PPA	23	(Fo)Hy	0.021207022939626702	0.0625
FFA/PPA	23	(Fy)Ho		0.0625
FFA/PPA	23	(Ho)Fy	0.012632575888797263	0.0
FFA/PPA	23	(Hy)Fo		0.0625
FFA/PPA	24	(Fo)Fy	0.020178382453179298	0.0625
FFA/PPA	24	(Fy)Fo		0.09375
FFA/PPA	24	(Ho)Hy	0.004386787569622066	0.03125
FFA/PPA	24	(Hy)Ho	0.02220944123462843	0.03125
FFA/PPA	24	(Fo)Hy	0.04646806018194876	0.0625
FFA/PPA	24	(Fy)Ho	0.041983531594236026	0.0625
FFA/PPA	24	(Ho)Fy		0.0625
FFA/PPA	24	(Hy)Fo	0.04744494519827028	0.1875
FFA/PPA	25	(Fo)Fy		0.0
FFA/PPA	25	(Fy)Fo	0.15156500024995043	0.03125
FFA/PPA	25	(Ho)Hy	0.018390161199416027	0.0625
FFA/PPA	25	(Hy)Ho	0.013091649438784434	0.0625
FFA/PPA	25	(Fo)Hy		0.1875
FFA/PPA	25	(Fy)Ho		0.0
FFA/PPA	25	(Ho)Fy		0.0
FFA/PPA	25	(Hy)Fo		0.0625
FFA/PPA	26	(Fo)Fy	0.03524394436980905	0.0625
FFA/PPA	26	(Fy)Fo		0.0
FFA/PPA	26	(Ho)Hy		0.03125
FFA/PPA	26	(Hy)Ho	0.03474436432912006	0.03125
FFA/PPA	26	(Fo)Hy	0.0164794238377445	0.0
FFA/PPA	26	(Fy)Ho		0.0625
FFA/PPA	26	(Ho)Fy	0.0016431973470715658	0.0625
FFA/PPA	26	(Hy)Fo		0.0
FFA/PPA	27	(Fo)Fy	0.019173564029804628	0.25
FFA/PPA	27	(Fy)Fo	0.03576585951208488	0.03125
FFA/PPA	27	(Ho)Hy		0.03125
FFA/PPA	27	(Hy)Ho		0.0625
FFA/PPA	27	(Fo)Hy	0.02517992772138506	0.0625
FFA/PPA	27	(Fy)Ho		0.0
FFA/PPA	27	(Ho)Fy		0.125
FFA/PPA	27	(Hy)Fo		0.25
FFA/PPA	28	(Fo)Fy	0.044428959724122224	0.03125
FFA/PPA	28	(Fy)Fo		0.0
FFA/PPA	28	(Ho)Hy	0.012946021458062314	0.09375
FFA/PPA	28	(Hy)Ho		0.0
FFA/PPA	28	(Fo)Hy	0.05131996099349107	0.125
FFA/PPA	28	(Fy)Ho		0.0
FFA/PPA	28	(Ho)Fy	0.016819235377836375	0.0625
FFA/PPA	28	(Hy)Fo		0.0
FFA/PPA	29	(Fo)Fy		0.0
FFA/PPA	29	(Fy)Fo		0.0
FFA/PPA	29	(Ho)Hy		0.0625
FFA/PPA	29	(Hy)Ho	0.030057596110902432	0.0625
FFA/PPA	29	(Fo)Hy	0.11022456157349747	0.0
FFA/PPA	29	(Fy)Ho		0.125
FFA/PPA	29	(Ho)Fy	0.003485096308135534	0.0
FFA/PPA	29	(Hy)Fo		0.125
FFA/PPA	30	(Fo)Fy	0.013470809633680053	0.0
FFA/PPA	30	(Fy)Fo		0.03125
FFA/PPA	30	(Ho)Hy		0.09375
FFA/PPA	30	(Hy)Ho		0.0625
FFA/PPA	30	(Fo)Hy	0.031051219546641466	0.0
FFA/PPA	30	(Fy)Ho		0.125
FFA/PPA	30	(Ho)Fy	0.04417307294893315	0.25
FFA/PPA	30	(Hy)Fo		0.0625
dlPFC	1	(Fo)Fy	0.020010148840679753	0.0
dlPFC	1	(Fy)Fo	0.011232359129141604	0.0625
dlPFC	1	(Ho)Hy	0.12937178005003447	0.03125
dlPFC	1	(Hy)Ho		0.0
dlPFC	1	(Fo)Hy		0.1875
dlPFC	1	(Fy)Ho		0.125
dlPFC	1	(Ho)Fy		0.0
dlPFC	1	(Hy)Fo	0.06763589783218332	0.0625
dlPFC	2	(Fo)Fy	0.00011401039530353763	0.0625
dlPFC	2	(Fy)Fo	0.05684788103477934	0.09375
dlPFC	2	(Ho)Hy		0.0
dlPFC	2	(Hy)Ho	0.050637290786602916	0.03125
